"Title","Content","Date"
"Bốn người rơi xuống đất, 2 người chết do sập giàn giáo","Giàn giáo công trình nhà hàng ở TP Thủ Đức sập làm 2 người chết, 2 người khác bị thương.Quý bà ở TP.HCM lái ô tô đâm 2 xe máy, tông sập cổng nhà dânNhân chứng kể phút bé gái bị bê tông căn nhà sập ở TP.HCM vùi lấpSập nhà giữa trung tâm TP.HCM, người mắc kẹt kêu cứu trong hoảng loạn  Trưa 9/1, cơ quan chức năng TP Thủ Đức (TP.HCM) đang điều tra vụ tai nạn lao động tại một công trình xây dựng trên địa bàn khiến 4 người chết và thương vong.Nơi xảy ra tai nạn lao động làm 2 người chếtThông tin ban đầu, sự việc xảy ra vào sáng hôm qua (ngày 8/1) tại công trình xây dựng nhà hàng Kim Dung, nằm trên đường Đặng Văn Bi, phường Bình Thọ.Thời điểm trên, một nhóm thợ xây dựng đang đứng thi công trên giàn giáo ở tầng 5 của hàng thì xảy ra sự cố đổ sập bất ngờ.4 công nhân bị rơi xuống đất. Có 2 người tử vong tại chỗ, 2 người bị thương được đưa đi cấp cứu.  Bước đầu, danh tính hai nạn nhân tử vong được xác định là các ông H.T.G (42 tuổi, TP. Thủ Đức) và D.H.H (38 tuổi, quê Kiên Giang). Cơ quan chức năng có mặt phong toả hiện trường, lấy lời khai các nhân chứng để điều tra nguyên nhân.Thảo NguyênClip sập giàn giáo ở khu đô thị tại Quảng Ninh, đào bới tìm nạn nhânHai nạn nhân trong vụ sập giàn giáo tại Quảng Ninh là nữ, bị vùi lấp trong đống đổ nát đã được đưa ra ngoài đưa đi cấp cứu.","09/01/2022    12:13 GMT+7 "
