"Title","Content","Date"
"Phát hiện biến thể virus mới lai giữa Delta và Omicron","Một biến thể mới của virus gây Covid-19 vừa được phát hiện tại Cộng hòa Síp, được đặt tên là Deltacron.Hong Kong điều tra 13 quan chức dự tiệc giữa dịch Covid-19Mỹ phá kỷ lục thế giới, Ấn Độ trước 'sóng thần' Covid-19Triệu chứng mới ở trẻ nhỏ nhiễm Omicron, Anh báo động tăng ca tái mắc Covid-19  Theo tờ Cyprus Mail, nhóm nghiên cứu đứng đầu bởi Leondios Kostrikis - Giám đốc Phòng thí nghiệm Công nghệ sinh học và virus học phân tử thuộc Đại học Cyprus - đã phát hiện ra biến thể mới này.Trao đổi với báo chí địa phương, ông cho biết Deltacron có chung nền tảng di truyền của biến thể Delta cùng với một số đột biến của Omiron nên đã được đặt tên như vậy.Cộng hòa Síp đang trải qua làn sóng dịch thứ 5. Ảnh: ForbesNhà khoa học này cho biết, nhóm của ông đã xác định 25 mẫu được lấy ở Cộng hòa Síp sau khi giải trình tự gen 1.377 mẫu bệnh phẩm trong khuôn khổ chương trình tìm kiếm các đột biến có thể của virus corona ở nước này.""Tần suất đột biến cao hơn ở những người nằm viện, điều đó có nghĩa là có mối tương quan giữa Deltacron và số ca nhập viện"", ông cho biết thêm.Tuy nhiên, Bộ trưởng Y tế Cộng hòa Síp Michalis Hadjipantelas nhận định biến thể này không đáng quan ngại. Cộng hòa Síp hiện đang đối phó với đợt dịch Covid-19 thứ 5, chứng kiến số ca nhiễm mới vọt lên khoảng 5.500 ca/ngày trong khi tổng dân số chỉ hơn 1 triệu người.Theo số liệu công bố vào ngày 7/1, nước này ghi nhận kỷ lục 28.414 ca nhiễm từ ngày 21/12/2021 đến 3/1/2022. &gt;&gt;&gt; Cập nhật tình hình Covid-19 mới nhấtKhông hỗ trợ iframeThanh Hảo  Loạt nước đón kỷ lục buồn, Thái mở khu cách ly cho trẻCả Nhật Bản, Philippines và Ấn Độ đều ghi nhận số ca nhiễm Covid-19 mới ở mức cao kỷ lục trong ngày 8/1.","09/01/2022    10:00 GMT+7 "
