"Title","Content","Date"
" Chờ thưởng Tết: Người bất chấp bỏ việc vì biết chẳng nhiều nhặn gì, người cố bám trụ để “mang tiền về cho mẹ”"," 0 Cùng lắng nghe những trải lòng về việc từ bỏ hay tiếp tục công việc của các Gen Z nơi công sở. Có một ""thế hệ khó bảo"" tại nơi làm việc: Sếp thích sao cũng kệ, tỉ lệ nhảy việc cao ngất ngưởng nhưng sống lại rất thực dụng Vừa nhảy việc, cảm thấy không thể hoà hợp với đồng nghiệp: 3 bước để không bị cô lập chốn công sở Shark Hưng: Nếu đã muốn nhảy việc, đừng nghĩ tới vài đồng thưởng Tết Cứ mỗi dịp cuối năm, chuyện tiền lương tiền thưởng lại được thảo luận xôn xao hơn bao giờ hết. Đối với những người làm công ăn lương thì đây chính là một yếu tố quan trọng để họ đánh giá lại một năm làm việc đã qua và đưa ra quyết định cho năm mới.Không phải ai cũng vui khi cầm trên tay đồng lương cuối nămMặc dù chưa chính thức tốt nghiệp nhưng Đình Hồ đã dấn thân vào làm ""người của công sở"" được gần một năm. Công việc chuyên môn của Hồ là digital marketing cho một agency - được cho là việc khá bận rộn.""Năm vừa rồi đối với mình là một năm thật sự tất bật. Có những ngày mình tự ép bản thân làm việc đến 15 giờ đồng hồ. Cũng không phải hoàn toàn do mình chăm chỉ mà đó còn là trách nhiệm với công việc. Tính cách của mình một khi đã chọn thì phải làm cho xứng đáng. Hơn nữa, mình tự lập nên phải tự lo liệu chuyện tài chính, làm nhiều vì muốn có đồng lương trang trải"".Đình Hồ luôn tự nhủ phải hết mình vì công việcĐình Hồ là một trong những Gen Z có ý chí sáng tạo và trách nhiệm với nghề nghiệp. Cũng như bao người khác, cậu biết bản thân nếu không giỏi giang thì phải thật chăm chỉ. Vì vậy, những nỗ lực của cậu cũng được đền đáp khi cầm lương tháng cuối cùng của năm.""Tuần rồi mình vừa nhận được tiền lương cuối năm, thật bất ngờ vì nó nhiều hơn cả mong đợi. Có lẽ, đó là thành quả của những ngày làm việc không mệt mỏi của mình"", Hồ chia sẻ.Tuy nhiên không phải ai cũng vui vẻ khi nhận lương như Đình Hồ. Cũng có những bạn trẻ cầm tiền trên tay nhưng lòng buồn rười rượi. Ngân (tên nhân vật đã được thay đổi) - cô nhân viên văn phòng làm việc ở lĩnh vực chứng khoán là một ví dụ.Ngân tâm sự: ""Mình vừa mới nhận được lương sáng hôm nay, mức lương thấp hơn nhiều so với tưởng tượng. Cầm lương trên tay mà mình cứ ngỡ là phòng nhân sự gửi nhầm cơ. Mình thất vọng lắm vì năm qua mình đã làm việc rất chăm chỉ.Tuy tình hình dịch bệnh khá phức tạp nhưng công ty mình vẫn duy trì hoạt động bằng phương án làm việc từ xa. Thay vì lên văn phòng như mọi khi thì trong suốt 5 tháng dịch, mình ở nhà làm việc. Lượng công việc thì không khác là bao nhưng lương giai đoạn đó chỉ bằng 50% so với bình thường. Mình tự nhủ thông cảm và cố gắng chờ đến cuối năm đi làm trực tiếp lại thì lương sẽ khá hơn. Nhưng không, mọi mong đợi của mình chỉ thu lại được thất vọng"".Cũng nhận được lương trên tay nhưng có người thì vui, người thì thất vọng. Có lẽ đó cũng là lý do khiến họ quyết định tiếp tục làm để được thưởng Tết hay tìm một công việc mới.Cố gắng bám trụ công việc để ""mang tiền về cho mẹ""Nhận ra bản thân đã bám trụ ở công ty cả năm chẳng dễ dàng gì, nên Đình Hồ quyết tâm thử thách bản thân ở những tháng cuối để nhận được thưởng Tết. Đối với một sinh viên, đó là số tiền đáng mong đợi.Niềm vui khi mang tiền lương về biếu mẹ""Mình sẽ dành số tiền đó để mua ít quần áo cho bản thân. Số còn lại chắc chắn là mang về cho bố mẹ rồi. Mình muốn tạo cho bố mẹ mình một bất ngờ nho nhỏ để họ biết rằng con trai họ đã thực sự khôn lớn"".Lý do để cố gắng làm một công việc không chỉ vì bản thân mình, mà đó còn là vì gia đình. Những đứa con muốn ngày trở về quê của mình phải có gì đó để biếu bố mẹ. Đình Hồ tâm sự cậu chẳng thích nhảy việc. Lý do là có áp lực mới giúp bản thân tự lập, vững vàng hơn.""Nếu bạn làm việc lâu dài thì bạn được nhận lương thưởng Tết, nhảy việc vừa không có thưởng còn phải học lại từ đầu văn hóa công ty. Mình thấy rất mất thời gian, chưa tính đến chuyện không tìm được công việc thì phải tất bật kiếm đồng lương nguội để ăn Tết"".Dù mạo hiểm nhưng vẫn quyết nhảy việcĐúng là dù biết nhảy việc sẽ chẳng có đồng thưởng Tết nào để nhận, nhưng nhiều người vẫn chọn từ bỏ công việc hiện tại. Có lẽ có nhiều lý do để người trẻ quyết định ra đi. Với Ngân, lý do quan trọng vẫn là số tiền ít ỏi của lương tháng cuối cùng.""Với số tiền này thì mình nghĩ chỉ đủ để đóng tiền nhà và tiền ăn từ đây đến cuối tháng chứ đừng nói gì đến mức dư giả để tự thưởng cho bản thân. Vốn dĩ mình tính sẽ trích một khoản nhỏ ra để mua cho bố mẹ một chiếc ti-vi mới để đón Tết, vậy mà… Từ lúc nhận lương đến giờ mình vẫn chưa hoàn hồn hẳn, tâm trí cứ suy nghĩ đâu đâu"".Ngân chia sẻ mình sẽ chọn một công việc khác chứ chẳng mong chờ gì đến khoản tiền thưởng Tết nữa vì nghĩ nó chắc cũng chả nhiều gì. Cô gái trẻ đã chuẩn bị sẵn tâm lý thất nghiệp một thời gian để ổn định lại sức khỏe tinh thần, về nhà ăn Tết với bố mẹ thật vui rồi tính tiếp.Chuyện lương, thưởng Tết khiến các bạn trẻ đắn đo suy nghĩ nhiềuKhi được hỏi về những dự định cho tương lai, Ngân đáp: ""Mình mong muốn sẽ tự mở một shop thời trang nhỏ để kinh doanh. Đến tuổi này rồi mình chẳng muốn tiếp tục công việc làm công ăn lương nữa. Mình muốn làm chủ cuộc đời mình.Mình mong các bạn trẻ như mình sẽ có đủ can đảm để bước ra khỏi vùng an toàn. Không cổ xúy cho nhảy việc, nhưng bạn hãy chọn công việc nào mà các bạn cảm thấy đồng lương được trả nó xứng đáng với công sức mình bỏ ra"".Dẫu biết rằng mỗi người sẽ có một quyết định riêng đối với công việc của chính mình. Nhưng dù có chọn ra sao đi nữa thì hãy nhớ bản thân nên tự chịu trách nhiệm với quyết định đó, đừng để bản thân phải hối tiếc sau này.Ảnh: NVCC https://kenh14.vn/cho-thuong-tet-co-nguoi-bo-viec-vi-biet-chang-nhieu-nhan-gi-nguoi-co-bam-tru-de-mang-tien-ve-cho-me-20220101112850622.chn Theo Pháp luật &amp; Bạn đọc Copy link Link bài gốc Lấy link admicroAD.unit.push(function () { admicroAD.show('admzonek1fs8he0') }); Lạ gì cảnh ""tre già măng mọc"" chốn công sở, vậy trên 35 tuổi muốn ""nhảy việc"" thì... nhảy vào đâu? ","00:01 04/01/2022"
