"Title","Content","Date"
"Iran dọa 'trả thù' cho Tướng Soleimani nếu ông Trump không bị xét xử","Tổng thống Iran Ebrahim Raisi tuyên bố cựu Tổng thống Mỹ Donald Trump phải hầu tòa vì đã giết hại tướng Qassem Soleimani, hoặc Tehran sẽ có các biện pháp trả đũa.Xem Iran thử nghiệm hàng loạt tên lửa đạn đạoIran cảnh báo trước tin đồn Israel chuẩn bị tấn côngĐàm phán hạt nhân Iran đổ vỡ  ""Nếu ông Trump và cựu Ngoại trưởng Mỹ Mike Pompeo không bị xét xử tại một tòa án công bằng vì tội sát hại Tướng Soleimani, người Hồi giáo sẽ trả thù cho người đã tử vì đạo của chúng ta (Tướng Soleimani)"", Tổng thống Raisi phát biểu trước hàng nghìn người tại hội trường cầu nguyện lớn nhất thủ đô Tehran hôm 3/1, nhân dịp tưởng niệm 2 năm ngày mất của Tướng Soleimani.""Kẻ gây hấn, và thủ phạm chính của vụ sát hại (Tướng Soleimani) - tổng thống Mỹ lúc bấy giờ - phải bị xét xử và phán xét theo luật Hồi giáo”, ông Raisi nhấn mạnh, theo hãng thông tấn Reuters.Tướng Qassem Soleimani, từng là tư lệnh đặc nhiệm Quds thuộc lực lượng Vệ binh Cách mạng Hồi giáo Iran (IRGC), được xem là nhân vật quyền lực thứ hai Iran, chỉ sau Lãnh tụ tối cao Ayatollah Ali Khamenei. Ngày 3/1/2020, ông Soleimani thiệt mạng trong một cuộc tấn công bằng thiết bị bay không người lái do Mỹ chỉ đạo ở Baghdad (Iraq).Ảnh chân dung tướng Qassem Soleimani trong buổi tưởng niệm 2 năm ngày mất của ông ở Tehran, Iran hôm 3/1. Ảnh: ReutersVài ngày sau vụ việc, phía Mỹ cho biết với Liên Hợp Quốc rằng đây chỉ là hành vi tự vệ sau các cuộc tấn công vào lợi ích của Mỹ ở Iraq, đồng thời khẳng định sẽ có những hành động cần thiết để bảo vệ lợi ích và các quân nhân Mỹ. Iran sau đó đã trả đũa bằng một cuộc tập kích tên lửa vào hai căn cứ có lính Mỹ đồn trú tại Iraq, khiến hơn 100 binh sĩ bị thương.Hôm 2/1, Iran đã gửi thư yêu cầu Hội đồng Bảo an Liên Hợp Quốc đưa Mỹ và Israel, những quốc gia mà Tehran cho rằng cũng tham gia vào vụ sát hại tướng Soleimani, phải chịu trách nhiệm về vụ tấn công. Phát biểu trên truyền hình nhà nước, Tổng Công tố viên Iran Mohammad Jafar Montazeri cho biết giới chức tư pháp nước này đã liên lạc với chính quyền ở 9 quốc gia sau khi xác định được 127 nghi phạm liên quan đến vụ sát hại Tướng Soleimani, trong đó có 74 công dân Mỹ. “Cựu tổng thống Trump đứng đầu danh sách này”, ông Montazeri nói.&gt;&gt;&gt; Đọc tin thế giới nhanh nhất trên VietNamNetViệt AnhMỹ bắn hạ hai thiết bị bay không người lái tập kích căn cứ ở IraqHai thiết bị bay không người lái (UAV) có vũ trang đã bị bắn rơi vào sáng hôm nay (3/1) khi đang tiếp cận một căn cứ quân sự gần sân bay quốc tế Baghdad (Iraq), nơi có lực lượng Mỹ đóng quân.Xem Iran diễn tập tấn công cơ sở hạt nhân của IsraelLực lượng Vệ binh Cách mạng Hồi giáo Iran (IRGC) mới đây đã dùng tên lửa và thiết bị bay không người lái (UAV) xóa sổ một mục tiêu giả định có kích thước tương đương cơ sở hạt nhân của Israel.","04/01/2022    07:20 GMT+7 "
